Country,Indicator,Attribute,Value
Brazil,Energy Technology RD&D Budget NC(millions) ,2011,1824.945
Brazil,Energy Technology RD&D Budget NC(millions) ,2012,..
Brazil,Energy Technology RD&D Budget NC(millions) ,2013,2624.409
Brazil,Energy Technology RD&D Budget NC(millions) ,2014,3007.754
Brazil,Energy Technology RD&D Budget NC(millions) ,2015,2587.175
Brazil,Energy Technology RD&D Budget NC(millions) ,2016,2528.699
Brazil,Energy Technology RD&D Budget NC(millions) ,2017,3033.141
Brazil,Energy Technology RD&D Budget NC(millions) ,2018,3668.343
Brazil,Energy Technology RD&D Budget NC(millions) ,2019,..
Brazil,Energy Technology RD&D Budget NC(millions) ,2020 Estimated,..
Brazil,RD&D per thousand units of GDP ,1974,..
Brazil,RD&D per thousand units of GDP ,1975,..
Brazil,RD&D per thousand units of GDP ,1976,..
Brazil,RD&D per thousand units of GDP ,1977,..
Brazil,RD&D per thousand units of GDP ,1978,..
Brazil,RD&D per thousand units of GDP ,1979,..
Brazil,RD&D per thousand units of GDP ,1980,..
Brazil,RD&D per thousand units of GDP ,1981,..
Brazil,RD&D per thousand units of GDP ,1982,..
Brazil,RD&D per thousand units of GDP ,1983,..
Brazil,RD&D per thousand units of GDP ,1984,..
Brazil,RD&D per thousand units of GDP ,1985,..
Brazil,RD&D per thousand units of GDP ,1986,..
Brazil,RD&D per thousand units of GDP ,1987,..
Brazil,RD&D per thousand units of GDP ,1988,..
Brazil,RD&D per thousand units of GDP ,1989,..
Brazil,RD&D per thousand units of GDP ,1990,..
Brazil,RD&D per thousand units of GDP ,1991,..
Brazil,RD&D per thousand units of GDP ,1992,..
Brazil,RD&D per thousand units of GDP ,1993,..
Brazil,RD&D per thousand units of GDP ,1994,..
Brazil,RD&D per thousand units of GDP ,1995,..
Brazil,RD&D per thousand units of GDP ,1996,..
Brazil,RD&D per thousand units of GDP ,1997,..
Brazil,RD&D per thousand units of GDP ,1998,..
Brazil,RD&D per thousand units of GDP ,1999,..
Brazil,RD&D per thousand units of GDP ,2000,..
Brazil,RD&D per thousand units of GDP ,2001,..
Brazil,RD&D per thousand units of GDP ,2002,..
Brazil,RD&D per thousand units of GDP ,2003,..
Brazil,RD&D per thousand units of GDP ,2004,..
Brazil,RD&D per thousand units of GDP ,2005,..
Brazil,RD&D per thousand units of GDP ,2006,..
Brazil,RD&D per thousand units of GDP ,2007,0.567
Brazil,RD&D per thousand units of GDP ,2008,0.514
Brazil,RD&D per thousand units of GDP ,2009,0.617
Brazil,RD&D per thousand units of GDP ,2010,0.337
Brazil,RD&D per thousand units of GDP ,2011,0.417
Brazil,RD&D per thousand units of GDP ,2012,..
Brazil,RD&D per thousand units of GDP ,2013,0.492
Brazil,RD&D per thousand units of GDP ,2014,0.52
Brazil,RD&D per thousand units of GDP ,2015,0.431
Brazil,RD&D per thousand units of GDP ,2016,0.403
Brazil,RD&D per thousand units of GDP ,2017,0.461
Brazil,RD&D per thousand units of GDP ,2018,0.533
Brazil,RD&D per thousand units of GDP ,2019,..
Brazil,RD&D per thousand units of GDP ,2020 Estimated,..
Canada,Nominal GDP NC (millions),1974,158164.534
Canada,Nominal GDP NC (millions),1975,177746.634
Canada,Nominal GDP NC (millions),1976,205720.02
Canada,Nominal GDP NC (millions),1977,227767.258
Canada,Nominal GDP NC (millions),1978,251683.124
Canada,Nominal GDP NC (millions),1979,287295.381
Canada,Nominal GDP NC (millions),1980,322923.631
Canada,Nominal GDP NC (millions),1981,368183.664
Canada,Nominal GDP NC (millions),1982,388537.856
Canada,Nominal GDP NC (millions),1983,420890.536
Canada,Nominal GDP NC (millions),1984,461779.92
Canada,Nominal GDP NC (millions),1985,500435.871
Canada,Nominal GDP NC (millions),1986,526293.45
Canada,Nominal GDP NC (millions),1987,573961.63
Canada,Nominal GDP NC (millions),1988,626663.18
Canada,Nominal GDP NC (millions),1989,671448.451
Canada,Nominal GDP NC (millions),1990,695010.105
Canada,Nominal GDP NC (millions),1991,701399.336
Canada,Nominal GDP NC (millions),1992,718806.312
Canada,Nominal GDP NC (millions),1993,747042.96
Canada,Nominal GDP NC (millions),1994,792518.688
Canada,Nominal GDP NC (millions),1995,832199.025
Canada,Nominal GDP NC (millions),1996,859333.904
Canada,Nominal GDP NC (millions),1997,906473.4
Canada,Nominal GDP NC (millions),1998,940445.085
Canada,Nominal GDP NC (millions),1999,1007393.136
Canada,Nominal GDP NC (millions),2000,1105684.305
Canada,Nominal GDP NC (millions),2001,1145168.388
Canada,Nominal GDP NC (millions),2002,1193774.085
Canada,Nominal GDP NC (millions),2003,1254995.58
Canada,Nominal GDP NC (millions),2004,1336315.872
Canada,Nominal GDP NC (millions),2005,1421386.715
Canada,Nominal GDP NC (millions),2006,1496992.594
Canada,Nominal GDP NC (millions),2007,1577583.216
Canada,Nominal GDP NC (millions),2008,1657807.866
Canada,Nominal GDP NC (millions),2009,1571108.055
Canada,Nominal GDP NC (millions),2010,1666185.563
Canada,Nominal GDP NC (millions),2011,1773984.858
Canada,Nominal GDP NC (millions),2012,1827765.905
Canada,Nominal GDP NC (millions),2013,1903014.63
Canada,Nominal GDP NC (millions),2014,1995202.654
Canada,Nominal GDP NC (millions),2015,1990441
Canada,Nominal GDP NC (millions),2016,2026455.984
Canada,Nominal GDP NC (millions),2017,2139845.038
Canada,Nominal GDP NC (millions),2018,2232148.328
Canada,Nominal GDP NC (millions),2019,2310440.39
Canada,Nominal GDP NC (millions),2020 Estimated,2204011.964
Canada,Energy Technology RD&D Budget NC(millions) ,1974,135.1
Canada,Energy Technology RD&D Budget NC(millions) ,1975,139
Canada,Energy Technology RD&D Budget NC(millions) ,1976,160.1
Canada,Energy Technology RD&D Budget NC(millions) ,1977,187.7
Canada,Energy Technology RD&D Budget NC(millions) ,1978,257.5
Canada,Energy Technology RD&D Budget NC(millions) ,1979,270.3
Canada,Energy Technology RD&D Budget NC(millions) ,1980,279.3
Canada,Energy Technology RD&D Budget NC(millions) ,1981,362.3
Canada,Energy Technology RD&D Budget NC(millions) ,1982,412.2
Canada,Energy Technology RD&D Budget NC(millions) ,1983,473.63
Canada,Energy Technology RD&D Budget NC(millions) ,1984,518.2
Canada,Energy Technology RD&D Budget NC(millions) ,1985,492.7
Canada,Energy Technology RD&D Budget NC(millions) ,1986,488.1
Canada,Energy Technology RD&D Budget NC(millions) ,1987,412.7
Canada,Energy Technology RD&D Budget NC(millions) ,1988,397.9
Canada,Energy Technology RD&D Budget NC(millions) ,1989,369.4
Canada,Energy Technology RD&D Budget NC(millions) ,1990,378.5
Canada,Energy Technology RD&D Budget NC(millions) ,1991,362.4
Canada,Energy Technology RD&D Budget NC(millions) ,1992,367.6
Canada,Energy Technology RD&D Budget NC(millions) ,1993,315.7
Canada,Energy Technology RD&D Budget NC(millions) ,1994,322.04
Canada,Energy Technology RD&D Budget NC(millions) ,1995,322.02
Canada,Energy Technology RD&D Budget NC(millions) ,1996,300.58
Canada,Energy Technology RD&D Budget NC(millions) ,1997,265.94
Canada,Energy Technology RD&D Budget NC(millions) ,1998,249.625
Canada,Energy Technology RD&D Budget NC(millions) ,1999,248.632
Canada,Energy Technology RD&D Budget NC(millions) ,2000,266.482
Canada,Energy Technology RD&D Budget NC(millions) ,2001,293.167
Canada,Energy Technology RD&D Budget NC(millions) ,2002,321.239
Canada,Energy Technology RD&D Budget NC(millions) ,2003,364.042
Canada,Energy Technology RD&D Budget NC(millions) ,2004,313.589
Canada,Energy Technology RD&D Budget NC(millions) ,2005,498.837
Canada,Energy Technology RD&D Budget NC(millions) ,2006,606.02
Canada,Energy Technology RD&D Budget NC(millions) ,2007,633.822
Canada,Energy Technology RD&D Budget NC(millions) ,2008,681.926
Canada,Energy Technology RD&D Budget NC(millions) ,2009,1009.386
Canada,Energy Technology RD&D Budget NC(millions) ,2010,1178.868
Canada,Energy Technology RD&D Budget NC(millions) ,2011,1022.189
Canada,Energy Technology RD&D Budget NC(millions) ,2012,1273.974
Canada,Energy Technology RD&D Budget NC(millions) ,2013,1339.802
Canada,Energy Technology RD&D Budget NC(millions) ,2014,936.254
Canada,Energy Technology RD&D Budget NC(millions) ,2015,894.518
Canada,Energy Technology RD&D Budget NC(millions) ,2016,660.938
Canada,Energy Technology RD&D Budget NC(millions) ,2017,798.505
Canada,Energy Technology RD&D Budget NC(millions) ,2018,1158.861
Canada,Energy Technology RD&D Budget NC(millions) ,2019,1073.994
Canada,Energy Technology RD&D Budget NC(millions) ,2020 Estimated,1370.885
Canada,RD&D per thousand units of GDP ,1974,0.854
Canada,RD&D per thousand units of GDP ,1975,0.782
Canada,RD&D per thousand units of GDP ,1976,0.778
Canada,RD&D per thousand units of GDP ,1977,0.824
Canada,RD&D per thousand units of GDP ,1978,1.023
Canada,RD&D per thousand units of GDP ,1979,0.941
Canada,RD&D per thousand units of GDP ,1980,0.865
Canada,RD&D per thousand units of GDP ,1981,0.984
Canada,RD&D per thousand units of GDP ,1982,1.061
Canada,RD&D per thousand units of GDP ,1983,1.125
Canada,RD&D per thousand units of GDP ,1984,1.122
Canada,RD&D per thousand units of GDP ,1985,0.985
Canada,RD&D per thousand units of GDP ,1986,0.927
Canada,RD&D per thousand units of GDP ,1987,0.719
Canada,RD&D per thousand units of GDP ,1988,0.635
Canada,RD&D per thousand units of GDP ,1989,0.55
Canada,RD&D per thousand units of GDP ,1990,0.545
Canada,RD&D per thousand units of GDP ,1991,0.517
Canada,RD&D per thousand units of GDP ,1992,0.511
Canada,RD&D per thousand units of GDP ,1993,0.423
Canada,RD&D per thousand units of GDP ,1994,0.406
Canada,RD&D per thousand units of GDP ,1995,0.387
Canada,RD&D per thousand units of GDP ,1996,0.35
Canada,RD&D per thousand units of GDP ,1997,0.293
Canada,RD&D per thousand units of GDP ,1998,0.265
Canada,RD&D per thousand units of GDP ,1999,0.247
Canada,RD&D per thousand units of GDP ,2000,0.241
Canada,RD&D per thousand units of GDP ,2001,0.256
Canada,RD&D per thousand units of GDP ,2002,0.269
Canada,RD&D per thousand units of GDP ,2003,0.29
Canada,RD&D per thousand units of GDP ,2004,0.235
Canada,RD&D per thousand units of GDP ,2005,0.351
Canada,RD&D per thousand units of GDP ,2006,0.405
Canada,RD&D per thousand units of GDP ,2007,0.402
Canada,RD&D per thousand units of GDP ,2008,0.411
Canada,RD&D per thousand units of GDP ,2009,0.642
Canada,RD&D per thousand units of GDP ,2010,0.708
Canada,RD&D per thousand units of GDP ,2011,0.576
Canada,RD&D per thousand units of GDP ,2012,0.697
Canada,RD&D per thousand units of GDP ,2013,0.704
Canada,RD&D per thousand units of GDP ,2014,0.469
Canada,RD&D per thousand units of GDP ,2015,0.449
Canada,RD&D per thousand units of GDP ,2016,0.326
Canada,RD&D per thousand units of GDP ,2017,0.373
Canada,RD&D per thousand units of GDP ,2018,0.519
Canada,RD&D per thousand units of GDP ,2019,0.465
Canada,RD&D per thousand units of GDP ,2020 Estimated,0.622
Czech Republic,Nominal GDP NC (millions),1974,..
Czech Republic,Nominal GDP NC (millions),1975,..
Czech Republic,Nominal GDP NC (millions),1976,..
Czech Republic,Nominal GDP NC (millions),1977,..
Czech Republic,Nominal GDP NC (millions),1978,..
Czech Republic,Nominal GDP NC (millions),1979,..
Czech Republic,Nominal GDP NC (millions),1980,..
Czech Republic,Nominal GDP NC (millions),1981,..
Czech Republic,Nominal GDP NC (millions),1982,..
Czech Republic,Nominal GDP NC (millions),1983,..
Czech Republic,Nominal GDP NC (millions),1984,..
Czech Republic,Nominal GDP NC (millions),1985,..
Czech Republic,Nominal GDP NC (millions),1986,..
Czech Republic,Nominal GDP NC (millions),1987,..
Czech Republic,Nominal GDP NC (millions),1988,..
Czech Republic,Nominal GDP NC (millions),1989,..
Czech Republic,Nominal GDP NC (millions),1990,729969.968
Czech Republic,Nominal GDP NC (millions),1991,880271.971
Czech Republic,Nominal GDP NC (millions),1992,984964.529
Czech Republic,Nominal GDP NC (millions),1993,1191010.68
Czech Republic,Nominal GDP NC (millions),1994,1378199.74
Czech Republic,Nominal GDP NC (millions),1995,1596047.6
Czech Republic,Nominal GDP NC (millions),1996,1830538.248
Czech Republic,Nominal GDP NC (millions),1997,1971818.75
Czech Republic,Nominal GDP NC (millions),1998,2156258.988
Czech Republic,Nominal GDP NC (millions),1999,2251807.428
Czech Republic,Nominal GDP NC (millions),2000,2385386.496
Czech Republic,Nominal GDP NC (millions),2001,2579591.716
Czech Republic,Nominal GDP NC (millions),2002,2691603.612
Czech Republic,Nominal GDP NC (millions),2003,2825101.775
Czech Republic,Nominal GDP NC (millions),2004,3077577.504
Czech Republic,Nominal GDP NC (millions),2005,3284509.725
Czech Republic,Nominal GDP NC (millions),2006,3530871.801
Czech Republic,Nominal GDP NC (millions),2007,3859014.25
Czech Republic,Nominal GDP NC (millions),2008,4041066.016
Czech Republic,Nominal GDP NC (millions),2009,3952503.128
Czech Republic,Nominal GDP NC (millions),2010,3993455.259
Czech Republic,Nominal GDP NC (millions),2011,4063754.433
Czech Republic,Nominal GDP NC (millions),2012,4087672.848
Czech Republic,Nominal GDP NC (millions),2013,4141589.895
Czech Republic,Nominal GDP NC (millions),2014,4344999.12
Czech Republic,Nominal GDP NC (millions),2015,4625378
Czech Republic,Nominal GDP NC (millions),2016,4794907.107
Czech Republic,Nominal GDP NC (millions),2017,5112572.9
Czech Republic,Nominal GDP NC (millions),2018,5409939.471
Czech Republic,Nominal GDP NC (millions),2019,5751031.104
Czech Republic,Nominal GDP NC (millions),2020 Estimated,5652556.842
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1974,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1975,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1976,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1977,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1978,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1979,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1980,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1981,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1982,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1983,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1984,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1985,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1986,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1987,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1988,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1989,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1990,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1991,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1992,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1993,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1994,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1995,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1996,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1997,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1998,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,1999,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2000,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2001,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2002,..
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2003,178.415
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2004,130.002
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2005,114.811
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2006,142.071
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2007,95.149
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2008,881.282
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2009,967.213
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2010,804.627
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2011,1207.253
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2012,1215.104
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2013,1087.806
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2014,1001.774
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2015,1127.87
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2016,1526.013
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2017,1746.868
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2018,1914.436
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2019,2953.009
Czech Republic,Energy Technology RD&D Budget NC(millions) ,2020 Estimated,2352.876
Czech Republic,RD&D per thousand units of GDP ,1974,..
Czech Republic,RD&D per thousand units of GDP ,1975,..
Czech Republic,RD&D per thousand units of GDP ,1976,..
Czech Republic,RD&D per thousand units of GDP ,1977,..
Czech Republic,RD&D per thousand units of GDP ,1978,..
Czech Republic,RD&D per thousand units of GDP ,1979,..
Czech Republic,RD&D per thousand units of GDP ,1980,..
Czech Republic,RD&D per thousand units of GDP ,1981,..
Czech Republic,RD&D per thousand units of GDP ,1982,..
Czech Republic,RD&D per thousand units of GDP ,1983,..
Czech Republic,RD&D per thousand units of GDP ,1984,..
Czech Republic,RD&D per thousand units of GDP ,1985,..
Czech Republic,RD&D per thousand units of GDP ,1986,..
Czech Republic,RD&D per thousand units of GDP ,1987,..
Czech Republic,RD&D per thousand units of GDP ,1988,..
Czech Republic,RD&D per thousand units of GDP ,1989,..
Czech Republic,RD&D per thousand units of GDP ,1990,..
Czech Republic,RD&D per thousand units of GDP ,1991,..
Czech Republic,RD&D per thousand units of GDP ,1992,..
