,Country,Currency_type,Sectors,Year,Amount
1244,Australia,USD (2020 prices and exchange rates),Unallocated,2018,1.882
1245,Australia,USD (2020 prices and exchange rates),Unallocated,2019,1.768
1246,Australia,USD (2020 prices and exchange rates),Unallocated,2020,0.0
1248,Australia,USD (2020 prices and exchange rates),Total Budget,1974,0.0
1249,Australia,USD (2020 prices and exchange rates),Total Budget,1975,0.0
1250,Australia,USD (2020 prices and exchange rates),Total Budget,1976,0.0
1251,Australia,USD (2020 prices and exchange rates),Total Budget,1977,0.0
1252,Australia,USD (2020 prices and exchange rates),Total Budget,1978,0.0
1253,Australia,USD (2020 prices and exchange rates),Total Budget,1979,62.008
1254,Australia,USD (2020 prices and exchange rates),Total Budget,1980,118.802
1255,Australia,USD (2020 prices and exchange rates),Total Budget,1981,139.213
1256,Australia,USD (2020 prices and exchange rates),Total Budget,1982,0.0
1257,Australia,USD (2020 prices and exchange rates),Total Budget,1983,207.345
1258,Australia,USD (2020 prices and exchange rates),Total Budget,1984,0.0
1259,Australia,USD (2020 prices and exchange rates),Total Budget,1985,130.534
1260,Australia,USD (2020 prices and exchange rates),Total Budget,1986,0.0
1261,Australia,USD (2020 prices and exchange rates),Total Budget,1987,104.689
1262,Australia,USD (2020 prices and exchange rates),Total Budget,1988,0.0
1263,Australia,USD (2020 prices and exchange rates),Total Budget,1989,132.912
1264,Australia,USD (2020 prices and exchange rates),Total Budget,1990,0.0
1265,Australia,USD (2020 prices and exchange rates),Total Budget,1991,0.0
1266,Australia,USD (2020 prices and exchange rates),Total Budget,1992,0.0
1267,Australia,USD (2020 prices and exchange rates),Total Budget,1993,150.071
1268,Australia,USD (2020 prices and exchange rates),Total Budget,1994,0.0
1269,Australia,USD (2020 prices and exchange rates),Total Budget,1995,150.466
1270,Australia,USD (2020 prices and exchange rates),Total Budget,1996,0.0
1271,Australia,USD (2020 prices and exchange rates),Total Budget,1997,198.988
1272,Australia,USD (2020 prices and exchange rates),Total Budget,1998,0.0
1273,Australia,USD (2020 prices and exchange rates),Total Budget,1999,167.432
1274,Australia,USD (2020 prices and exchange rates),Total Budget,2000,0.0
1275,Australia,USD (2020 prices and exchange rates),Total Budget,2001,177.259
1276,Australia,USD (2020 prices and exchange rates),Total Budget,2002,0.0
1277,Australia,USD (2020 prices and exchange rates),Total Budget,2003,162.216
1278,Australia,USD (2020 prices and exchange rates),Total Budget,2004,323.426
1279,Australia,USD (2020 prices and exchange rates),Total Budget,2005,228.743
1280,Australia,USD (2020 prices and exchange rates),Total Budget,2006,248.931
1281,Australia,USD (2020 prices and exchange rates),Total Budget,2007,275.53
1282,Australia,USD (2020 prices and exchange rates),Total Budget,2008,284.262
1283,Australia,USD (2020 prices and exchange rates),Total Budget,2009,386.563
1284,Australia,USD (2020 prices and exchange rates),Total Budget,2010,383.788
1285,Australia,USD (2020 prices and exchange rates),Total Budget,2011,459.592
1286,Australia,USD (2020 prices and exchange rates),Total Budget,2012,599.739
1287,Australia,USD (2020 prices and exchange rates),Total Budget,2013,736.637
1288,Australia,USD (2020 prices and exchange rates),Total Budget,2014,239.763
1289,Australia,USD (2020 prices and exchange rates),Total Budget,2015,217.163
1290,Australia,USD (2020 prices and exchange rates),Total Budget,2016,126.865
1291,Australia,USD (2020 prices and exchange rates),Total Budget,2017,149.097
1292,Australia,USD (2020 prices and exchange rates),Total Budget,2018,168.081
1293,Australia,USD (2020 prices and exchange rates),Total Budget,2019,77.096
1294,Australia,USD (2020 prices and exchange rates),Total Budget,2020,0.0
3024,Austria,USD (2020 prices and exchange rates),Energy efficiency,1974,0.0
3025,Austria,USD (2020 prices and exchange rates),Energy efficiency,1975,0.0
3026,Austria,USD (2020 prices and exchange rates),Energy efficiency,1976,0.0
3027,Austria,USD (2020 prices and exchange rates),Energy efficiency,1977,17.813
3028,Austria,USD (2020 prices and exchange rates),Energy efficiency,1978,19.692
3029,Austria,USD (2020 prices and exchange rates),Energy efficiency,1979,18.18
3030,Austria,USD (2020 prices and exchange rates),Energy efficiency,1980,23.492
3031,Austria,USD (2020 prices and exchange rates),Energy efficiency,1981,19.616
3032,Austria,USD (2020 prices and exchange rates),Energy efficiency,1982,22.79
3033,Austria,USD (2020 prices and exchange rates),Energy efficiency,1983,17.613
3034,Austria,USD (2020 prices and exchange rates),Energy efficiency,1984,25.847
3035,Austria,USD (2020 prices and exchange rates),Energy efficiency,1985,22.613
3036,Austria,USD (2020 prices and exchange rates),Energy efficiency,1986,20.301
3037,Austria,USD (2020 prices and exchange rates),Energy efficiency,1987,14.262
3038,Austria,USD (2020 prices and exchange rates),Energy efficiency,1988,19.12
3039,Austria,USD (2020 prices and exchange rates),Energy efficiency,1989,9.274
3040,Austria,USD (2020 prices and exchange rates),Energy efficiency,1990,8.659
3041,Austria,USD (2020 prices and exchange rates),Energy efficiency,1991,10.449
3042,Austria,USD (2020 prices and exchange rates),Energy efficiency,1992,8.76
3043,Austria,USD (2020 prices and exchange rates),Energy efficiency,1993,13.076
3044,Austria,USD (2020 prices and exchange rates),Energy efficiency,1994,16.136
3045,Austria,USD (2020 prices and exchange rates),Energy efficiency,1995,14.713
3046,Austria,USD (2020 prices and exchange rates),Energy efficiency,1996,14.862
3047,Austria,USD (2020 prices and exchange rates),Energy efficiency,1997,13.981
3048,Austria,USD (2020 prices and exchange rates),Energy efficiency,1998,11.183
3049,Austria,USD (2020 prices and exchange rates),Energy efficiency,1999,12.437
3050,Austria,USD (2020 prices and exchange rates),Energy efficiency,2000,11.493
3051,Austria,USD (2020 prices and exchange rates),Energy efficiency,2001,14.435
3052,Austria,USD (2020 prices and exchange rates),Energy efficiency,2002,12.351
3053,Austria,USD (2020 prices and exchange rates),Energy efficiency,2003,7.793
3054,Austria,USD (2020 prices and exchange rates),Energy efficiency,2004,14.869
3055,Austria,USD (2020 prices and exchange rates),Energy efficiency,2005,14.469
3056,Austria,USD (2020 prices and exchange rates),Energy efficiency,2006,14.457
3057,Austria,USD (2020 prices and exchange rates),Energy efficiency,2007,10.884
3058,Austria,USD (2020 prices and exchange rates),Energy efficiency,2008,32.703
3059,Austria,USD (2020 prices and exchange rates),Energy efficiency,2009,51.039
3060,Austria,USD (2020 prices and exchange rates),Energy efficiency,2010,75.244
3061,Austria,USD (2020 prices and exchange rates),Energy efficiency,2011,84.589
3062,Austria,USD (2020 prices and exchange rates),Energy efficiency,2012,72.083
3063,Austria,USD (2020 prices and exchange rates),Energy efficiency,2013,71.085
3064,Austria,USD (2020 prices and exchange rates),Energy efficiency,2014,77.29
3065,Austria,USD (2020 prices and exchange rates),Energy efficiency,2015,69.737
3066,Austria,USD (2020 prices and exchange rates),Energy efficiency,2016,79.765
3067,Austria,USD (2020 prices and exchange rates),Energy efficiency,2017,78.383
3068,Austria,USD (2020 prices and exchange rates),Energy efficiency,2018,78.343
3069,Austria,USD (2020 prices and exchange rates),Energy efficiency,2019,86.294
3070,Austria,USD (2020 prices and exchange rates),Energy efficiency,2020,0.0
3072,Austria,USD (2020 prices and exchange rates),Fossil fuels,1974,0.0
3073,Austria,USD (2020 prices and exchange rates),Fossil fuels,1975,0.0
3074,Austria,USD (2020 prices and exchange rates),Fossil fuels,1976,0.0
3075,Austria,USD (2020 prices and exchange rates),Fossil fuels,1977,1.53
3076,Austria,USD (2020 prices and exchange rates),Fossil fuels,1978,2.243
3077,Austria,USD (2020 prices and exchange rates),Fossil fuels,1979,4.654
3078,Austria,USD (2020 prices and exchange rates),Fossil fuels,1980,0.555
3079,Austria,USD (2020 prices and exchange rates),Fossil fuels,1981,2.983
3080,Austria,USD (2020 prices and exchange rates),Fossil fuels,1982,8.01
3081,Austria,USD (2020 prices and exchange rates),Fossil fuels,1983,3.278
3082,Austria,USD (2020 prices and exchange rates),Fossil fuels,1984,4.233
3083,Austria,USD (2020 prices and exchange rates),Fossil fuels,1985,5.139
3084,Austria,USD (2020 prices and exchange rates),Fossil fuels,1986,0.82
3085,Austria,USD (2020 prices and exchange rates),Fossil fuels,1987,1.318
3086,Austria,USD (2020 prices and exchange rates),Fossil fuels,1988,1.511
3087,Austria,USD (2020 prices and exchange rates),Fossil fuels,1989,0.974
3088,Austria,USD (2020 prices and exchange rates),Fossil fuels,1990,0.295
3089,Austria,USD (2020 prices and exchange rates),Fossil fuels,1991,1.483
3090,Austria,USD (2020 prices and exchange rates),Fossil fuels,1992,1.961
3091,Austria,USD (2020 prices and exchange rates),Fossil fuels,1993,2.263
3092,Austria,USD (2020 prices and exchange rates),Fossil fuels,1994,1.419
3093,Austria,USD (2020 prices and exchange rates),Fossil fuels,1995,1.31
3094,Austria,USD (2020 prices and exchange rates),Fossil fuels,1996,2.776
3095,Austria,USD (2020 prices and exchange rates),Fossil fuels,1997,2.782
3096,Austria,USD (2020 prices and exchange rates),Fossil fuels,1998,0.965
3097,Austria,USD (2020 prices and exchange rates),Fossil fuels,1999,1.058
3098,Austria,USD (2020 prices and exchange rates),Fossil fuels,2000,0.715
3099,Austria,USD (2020 prices and exchange rates),Fossil fuels,2001,0.999
3100,Austria,USD (2020 prices and exchange rates),Fossil fuels,2002,0.641
3101,Austria,USD (2020 prices and exchange rates),Fossil fuels,2003,0.71
3102,Austria,USD (2020 prices and exchange rates),Fossil fuels,2004,0.682
3103,Austria,USD (2020 prices and exchange rates),Fossil fuels,2005,0.334
3104,Austria,USD (2020 prices and exchange rates),Fossil fuels,2006,1.338
3105,Austria,USD (2020 prices and exchange rates),Fossil fuels,2007,1.244
3106,Austria,USD (2020 prices and exchange rates),Fossil fuels,2008,3.767
3107,Austria,USD (2020 prices and exchange rates),Fossil fuels,2009,0.677
3108,Austria,USD (2020 prices and exchange rates),Fossil fuels,2010,1.231
3109,Austria,USD (2020 prices and exchange rates),Fossil fuels,2011,1.475
3110,Austria,USD (2020 prices and exchange rates),Fossil fuels,2012,1.67
3111,Austria,USD (2020 prices and exchange rates),Fossil fuels,2013,6.489
3112,Austria,USD (2020 prices and exchange rates),Fossil fuels,2014,0.772
3113,Austria,USD (2020 prices and exchange rates),Fossil fuels,2015,5.424
3114,Austria,USD (2020 prices and exchange rates),Fossil fuels,2016,1.812
3115,Austria,USD (2020 prices and exchange rates),Fossil fuels,2017,2.812
3116,Austria,USD (2020 prices and exchange rates),Fossil fuels,2018,0.703
3117,Austria,USD (2020 prices and exchange rates),Fossil fuels,2019,1.718
3118,Austria,USD (2020 prices and exchange rates),Fossil fuels,2020,0.0
3120,Austria,USD (2020 prices and exchange rates),Renewables,1974,0.0
3121,Austria,USD (2020 prices and exchange rates),Renewables,1975,0.0
3122,Austria,USD (2020 prices and exchange rates),Renewables,1976,0.0
3123,Austria,USD (2020 prices and exchange rates),Renewables,1977,10.058
3124,Austria,USD (2020 prices and exchange rates),Renewables,1978,13.014
3125,Austria,USD (2020 prices and exchange rates),Renewables,1979,14.925
3126,Austria,USD (2020 prices and exchange rates),Renewables,1980,17.952
3127,Austria,USD (2020 prices and exchange rates),Renewables,1981,13.576
3128,Austria,USD (2020 prices and exchange rates),Renewables,1982,13.059
3129,Austria,USD (2020 prices and exchange rates),Renewables,1983,14.631
3130,Austria,USD (2020 prices and exchange rates),Renewables,1984,7.546
3131,Austria,USD (2020 prices and exchange rates),Renewables,1985,7.303
3132,Austria,USD (2020 prices and exchange rates),Renewables,1986,5.522
3133,Austria,USD (2020 prices and exchange rates),Renewables,1987,5.421
3134,Austria,USD (2020 prices and exchange rates),Renewables,1988,8.638
3135,Austria,USD (2020 prices and exchange rates),Renewables,1989,4.77
3136,Austria,USD (2020 prices and exchange rates),Renewables,1990,3.192
3137,Austria,USD (2020 prices and exchange rates),Renewables,1991,7.318
3138,Austria,USD (2020 prices and exchange rates),Renewables,1992,6.298
3139,Austria,USD (2020 prices and exchange rates),Renewables,1993,8.588
3140,Austria,USD (2020 prices and exchange rates),Renewables,1994,11.105
3141,Austria,USD (2020 prices and exchange rates),Renewables,1995,13.138
3142,Austria,USD (2020 prices and exchange rates),Renewables,1996,10.197
3143,Austria,USD (2020 prices and exchange rates),Renewables,1997,12.213
3144,Austria,USD (2020 prices and exchange rates),Renewables,1998,16.059
3145,Austria,USD (2020 prices and exchange rates),Renewables,1999,15.105
3146,Austria,USD (2020 prices and exchange rates),Renewables,2000,10.5
3147,Austria,USD (2020 prices and exchange rates),Renewables,2001,12.506
3148,Austria,USD (2020 prices and exchange rates),Renewables,2002,15.099
3149,Austria,USD (2020 prices and exchange rates),Renewables,2003,15.248
3150,Austria,USD (2020 prices and exchange rates),Renewables,2004,14.444
3151,Austria,USD (2020 prices and exchange rates),Renewables,2005,17.86
3152,Austria,USD (2020 prices and exchange rates),Renewables,2006,20.03
3153,Austria,USD (2020 prices and exchange rates),Renewables,2007,21.001
3154,Austria,USD (2020 prices and exchange rates),Renewables,2008,34.0
3155,Austria,USD (2020 prices and exchange rates),Renewables,2009,44.407
3156,Austria,USD (2020 prices and exchange rates),Renewables,2010,45.457
3157,Austria,USD (2020 prices and exchange rates),Renewables,2011,43.521
3158,Austria,USD (2020 prices and exchange rates),Renewables,2012,36.719
3159,Austria,USD (2020 prices and exchange rates),Renewables,2013,37.713
3160,Austria,USD (2020 prices and exchange rates),Renewables,2014,40.579
3161,Austria,USD (2020 prices and exchange rates),Renewables,2015,27.082
3162,Austria,USD (2020 prices and exchange rates),Renewables,2016,36.667
